,len,year,month,gain,annualized_returns
2455,2,1960,8,2.023638968481367,[ 17.19197708 -12.94315403]
2456,2,1960,9,3.5568925853831423,[ 19.96106884 -13.67458327]
2457,2,1960,10,5.820105820105814,[ 22.71483306 -13.76746952]
2458,2,1960,11,4.541224641727171,[ 26.55871952 -17.39705882]
2459,2,1960,12,8.238687578871428,[ 28.14133766 -15.53179516]
2460,2,1961,1,10.281690140845035,[ 26.3028169  -12.68469473]
2461,2,1961,2,8.941728064300069,[15.65639652 -5.80570436]
2462,2,1961,3,6.031848158275666,[12.94836738 -6.12361151]
2463,2,1961,4,2.41734248284462,[ 9.62258266 -6.57276995]
2464,2,1961,5,4.450858271304892,[3.37232265 1.04335048]
2465,2,1961,6,5.473684210526275,[-5.27819549 11.3510081 ]
2466,2,1961,7,6.84242608960679,[-15.22401707  26.02912098]
2467,2,1961,8,5.547066014669877,[-12.94315403  21.23924873]
2468,2,1961,9,4.705708806608611,[-13.67458327  21.29186603]
2469,2,1961,10,8.31103181683015,[-13.76746952  25.60344828]
2470,2,1961,11,7.39705882352939,[-17.39705882  30.01602279]
2471,2,1961,12,2.166572875633044,[-15.53179516  20.9526982 ]
2472,2,1962,1,3.3872316699190774,[-12.68469473  18.40676884]
2473,2,1962,2,10.684812509048758,[-5.80570436 17.50691669]
2474,2,1962,3,10.210766163486106,[-6.12361151 17.39987864]
2475,2,1962,4,12.106985346421894,[-6.57276995 19.99390894]
2476,2,1962,5,17.472446730345315,[ 1.04335048 16.25945317]
2477,2,1962,6,28.147324972217703,[11.3510081  15.08411748]
2478,2,1962,7,44.23872011504575,[26.02912098 14.44872343]
2479,2,1962,8,46.07688256977349,[21.23924873 20.48646301]
2480,2,1962,9,40.123034859876874,[21.29186603 15.52550014]
2481,2,1962,10,43.81034482758606,[25.60344828 14.49553878]
2482,2,1962,11,51.0592843154708,[30.01602279 16.1851294 ]
2483,2,1962,12,42.305129913391056,[20.9526982  17.65353897]
2484,2,1963,1,34.03575989782874,[18.40676884 13.19940677]
2485,2,1963,2,32.37011988933289,[17.50691669 12.64879006]
2486,2,1963,3,31.598907766990237,[17.39987864 12.09458586]
2487,2,1963,4,32.22171463377488,[19.99390894 10.19035533]
2488,2,1963,5,27.9377545084351,[16.25945317 10.04503378]
2489,2,1963,6,27.28828058169379,[15.08411748 10.60455897]
2490,2,1963,7,21.295107687919,[14.44872343  5.98205384]
2491,2,1963,8,22.933256116982804,[20.48646301  2.03076184]
2492,2,1963,9,21.85122569737952,[15.52550014  5.47560976]
2493,2,1963,10,22.690459849004863,[14.49553878  7.15741518]
2494,2,1963,11,25.140353279474237,[16.1851294   7.70771951]
2495,2,1963,12,26.893417791242058,[17.65353897  7.85346442]
2496,2,1964,1,23.67534043413777,[13.19940677  9.25440686]
2497,2,1964,2,22.066710268149148,[12.64879006  8.36042731]
2498,2,1964,3,19.76999612353021,[12.09458586  6.84726225]
2499,2,1964,4,12.791878172588866,[10.19035533  2.36093516]
2500,2,1964,5,14.585939454590967,[10.04503378  4.12640673]
2501,2,1964,6,7.507433102081285,[10.60455897 -2.80017921]
2502,2,1964,7,7.253240279162565,[5.98205384 1.19943556]
2503,2,1964,8,3.148281663061714,[2.03076184 1.09527735]
2504,2,1964,9,-1.646341463414569,[ 5.47560976 -6.75222569]
2505,2,1964,10,-6.71382328258,[  7.15741518 -12.94473036]
2506,2,1964,11,-9.098408956982883,[  7.70771951 -15.60345771]
2507,2,1964,12,-5.208333333333382,[  7.85346442 -12.11068909]
2508,2,1965,1,-3.1324440209624105,[  9.25440686 -11.33762128]
2509,2,1965,2,-1.9391546679052407,[ 8.36042731 -9.50492928]
2510,2,1965,3,0.7031700288184117,[ 6.84726225 -5.75035063]
2511,2,1965,4,2.982840032246936,[2.36093516 0.60756076]
2512,2,1965,5,3.398885983858113,[ 4.12640673 -0.69868996]
2513,2,1965,6,3.7074372759856145,[-2.80017921  6.69509103]
2514,2,1965,7,7.514111006585078,[1.19943556 6.23983267]
2515,2,1965,8,9.539512424920439,[1.09527735 8.3527493 ]
2516,2,1965,9,9.249624234015496,[-6.75222569 17.16057037]
2517,2,1965,10,7.194003132691873,[-12.94473036  23.13327336]
2518,2,1965,11,4.67228361965204,[-15.60345771  24.02437443]
2519,2,1965,12,0.553445469343461,[-12.11068909  14.40918632]
2520,2,1966,1,3.891856535484517,[-11.33762128  17.17693348]
2521,2,1966,2,1.8431204457779682,[-9.50492928 12.53996448]
2522,2,1966,3,-2.0929981659294716,[-5.75035063  3.88049451]
2523,2,1966,4,0.2362736273627153,[ 0.60756076 -0.36904496]
2524,2,1966,5,4.443231441048012,[-0.69868996  5.17810026]
2525,2,1966,6,12.779442267803676,[6.69509103 5.70255967]
2526,2,1966,7,16.778991401347888,[6.23983267 9.9201575 ]
2527,2,1966,8,16.84529356943145,[8.3527493 7.8378669]
2528,2,1966,9,21.649101053936736,[17.16057037  3.83109324]
2529,2,1966,10,30.18892173242509,[23.13327336  5.7300908 ]
2530,2,1966,11,34.57798521975886,[24.02437443  8.50930378]
2531,2,1966,12,30.13952339795043,[14.40918632 13.74919059]
2532,2,1967,1,30.947989671707887,[17.17693348 11.75236097]
2533,2,1967,2,20.781527531083512,[12.53996448  7.32323232]
2534,2,1967,3,16.185897435897402,[ 3.88049451 11.84573003]
2535,2,1967,4,11.048982330574898,[-0.36904496 11.46032102]
2536,2,1967,5,11.367634124890102,[5.17810026 5.88481238]
2537,2,1967,6,12.971163192569435,[5.70255967 6.87646879]
2538,2,1967,7,8.432680739363452,[ 9.9201575  -1.35323383]
2539,2,1967,8,1.8277604558649463,[ 7.8378669  -5.57328016]
2540,2,1967,9,-0.3280770451899673,[ 3.83109324 -4.00570788]
2541,2,1967,10,-1.3568521031207759,[ 5.7300908  -6.70286278]
2542,2,1967,11,-0.14635166213674555,[ 8.50930378 -7.97687861]
2543,2,1967,12,3.8312108784804844,[13.74919059 -8.71916509]
2544,2,1968,1,-4.396642182581334,[ 11.75236097 -14.45070423]
2545,2,1968,2,-4.976851851851816,[  7.32323232 -11.46078431]
2546,2,1968,3,-3.9559228650137612,[ 11.84573003 -14.12807882]
2547,2,1968,4,-0.49388259063870565,[ 11.46032102 -10.72507553]
2548,2,1968,5,-10.159924741298187,[  5.88481238 -15.15301086]
2549,2,1968,6,-22.28466332890573,[  6.87646879 -27.28489484]
2550,2,1968,7,-24.786069651741272,[ -1.35323383 -23.75428687]
2551,2,1968,8,-24.506480558325062,[ -5.57328016 -20.05068103]
2552,2,1968,9,-20.578942003873234,[ -4.00570788 -17.26481206]
2553,2,1968,10,-18.4797630799605,[ -6.70286278 -12.62300286]
2554,2,1968,11,-18.718689788053954,[ -7.97687861 -11.67294807]
2555,2,1968,12,-20.037950664136616,[ -8.71916509 -12.39995842]
2556,2,1969,1,-15.446009389671357,[-14.45070423  -1.16342882]
2557,2,1969,2,-8.343137254901944,[-11.46078431   3.52120474]
2558,2,1969,3,-4.325123152709354,[-14.12807882  11.41578706]
2559,2,1969,4,0.30211480362538623,[-10.72507553  12.35194585]
2560,2,1969,5,1.678183613030626,[-15.15301086  19.8371146 ]
2561,2,1969,6,-2.86806883365206,[-27.28489484  33.57875362]
2562,2,1969,7,0.5850312689126946,[-23.75428687  31.92221193]
2563,2,1969,8,4.529616724738661,[-20.05068103  30.74484945]
2564,2,1969,9,3.2490974729241673,[-17.26481206  24.79466119]
2565,2,1969,10,5.174055655486232,[-12.62300286  20.36812788]
2566,2,1969,11,1.853015075376896,[-11.67294807  15.31350006]
2567,2,1969,12,-3.5651179711048253,[-12.39995842  10.08542952]
2568,2,1970,1,8.846449346943274,[-1.16342882 10.12770683]
2569,2,1970,2,14.383789170634476,[ 3.52120474 10.49310087]
2570,2,1970,3,20.697567691601716,[11.41578706  8.33075893]
2571,2,1970,4,21.489001692047395,[12.35194585  8.13253012]
2572,2,1970,5,26.585223967422934,[19.8371146   5.63106796]
2573,2,1970,6,41.59873783854853,[33.57875362  6.00393701]
2574,2,1970,7,42.87604180447146,[31.92221193  8.3032491 ]
2575,2,1970,8,41.57422081352349,[30.74484945  8.28282828]
2576,2,1970,9,42.45379876796716,[24.79466119 14.15055533]
2577,2,1970,10,32.47759748123031,[20.36812788 10.06036217]
2578,2,1970,11,29.903994310774017,[15.31350006 12.65289341]
2579,2,1970,12,36.56858092074042,[10.08542952 24.05690882]
2580,2,1971,1,30.48306496390898,[10.12770683 18.48341232]
2581,2,1971,2,26.644560915605965,[10.49310087 14.61761859]
2582,2,1971,3,17.598599526310423,[8.33075893 8.55513308]
2583,2,1971,4,12.851405622489986,[8.13253012 4.363974  ]
2584,2,1971,5,7.087378640776731,[5.63106796 1.37867647]
2585,2,1971,6,5.5118110236220375,[ 6.00393701 -0.46425255]
2586,2,1971,7,5.094263939029253,[ 8.3032491  -2.96296296]
2587,2,1971,8,6.868686868686891,[ 8.28282828 -1.30597015]
2588,2,1971,9,6.746194981489095,[14.15055533 -6.48648649]
2589,2,1971,10,6.23742454728371,[10.06036217 -3.47349177]
2590,2,1971,11,12.858464384828828,[12.65289341  0.18248175]
2591,2,1971,12,9.937486527268756,[ 24.05690882 -11.38140747]
2592,2,1972,1,-4.42674195825351,[ 18.48341232 -19.33617021]
2593,2,1972,2,-6.960309777347562,[ 14.61761859 -18.82601351]
2594,2,1972,3,-11.16920152091254,[  8.55513308 -18.16987741]
2595,2,1972,4,-9.526462395543156,[  4.363974   -13.30960854]
2596,2,1972,5,-15.01838235294115,[  1.37867647 -16.17407072]
2597,2,1972,6,-16.7409470752089,[ -0.46425255 -16.35261194]
2598,2,1972,7,-16.861111111111114,[ -2.96296296 -14.32251908]
2599,2,1972,8,-26.016791044776078,[ -1.30597015 -25.03780718]
2600,2,1972,9,-31.504504504504492,[ -6.48648649 -26.75337187]
2601,2,1972,10,-37.73308957952468,[ -3.47349177 -35.49242424]
2602,2,1972,11,-36.64233576642335,[  0.18248175 -36.75774135]
2603,2,1972,12,-37.671589921807104,[-11.38140747 -29.66666667]
2604,2,1973,1,-42.919148936170224,[-19.33617021 -29.23612576]
2605,2,1973,2,-38.71621621621622,[-18.82601351 -24.50317345]
2606,2,1973,3,-29.8598949211909,[-18.16987741 -14.28571429]
2607,2,1973,4,-25.462633451957316,[-13.30960854 -14.01888342]
2608,2,1973,5,-23.191296464188593,[-16.17407072  -8.37118754]
2609,2,1973,6,-15.951492537313472,[-16.35261194   0.47953608]
2610,2,1973,7,-11.832061068702316,[-14.32251908   2.90678249]
2611,2,1973,8,-12.580340264650303,[-25.03780718  16.61833312]
2612,2,1973,9,-17.427745664739913,[-26.75337187  12.73181639]
2613,2,1973,10,-19.820075757575808,[-35.49242424  24.29536113]
2614,2,1973,11,-19.335154826958124,[-36.75774135  27.54896313]
2615,2,1973,12,-11.696078431372591,[-29.66666667  25.55059939]
2616,2,1974,1,-6.414855454737323,[-29.23612576  32.24988818]
2617,2,1974,2,0.7803558422640133,[-24.50317345  33.48952591]
2618,2,1974,3,7.651150347779501,[-14.28571429  25.59300874]
2619,2,1974,4,3.7561576354679715,[-14.01888342  20.67319169]
2620,2,1974,5,10.209820462902886,[-8.37118754 20.27856468]
2621,2,1974,6,12.858258057321237,[ 0.47953608 12.31964484]
2622,2,1974,7,13.375654304488238,[ 2.90678249 10.17316017]
2623,2,1974,8,31.383179926869232,[16.61833312 12.6608282 ]
2624,2,1974,9,35.86742075496516,[12.73181639 20.5226928 ]
2625,2,1974,10,54.87375220199648,[24.29536113 24.60139365]
2626,2,1974,11,46.74539170506915,[27.54896313 15.05024275]
2627,2,1974,12,41.06495678840256,[25.55059939 12.35705562]
2628,2,1975,1,56.10556135380946,[32.24988818 18.03833145]
2629,2,1975,2,43.054024255788306,[33.48952591  7.16498038]
2630,2,1975,3,26.09238451935081,[25.59300874  0.39761431]
2631,2,1975,4,20.0763905466699,[20.67319169 -0.49455984]
2632,2,1975,5,16.914542020774313,[20.27856468 -2.79685967]
2633,2,1975,6,9.611542730299671,[12.31964484 -2.41106719]
2634,2,1975,7,7.456709956709995,[10.17316017 -2.46561886]
2635,2,1975,8,8.336036328251705,[12.6608282  -3.83877159]
2636,2,1975,9,14.047369035118429,[20.5226928  -5.37270087]
2637,2,1975,10,13.65300578717379,[24.60139365 -8.78672986]
2638,2,1975,11,5.837190922434243,[15.05024275 -8.00785083]
2639,2,1975,12,4.674142333740439,[12.35705562 -6.83794466]
2640,2,1976,1,5.772266065388965,[ 18.03833145 -10.39159503]
2641,2,1976,2,-6.824282469543618,[  7.16498038 -13.0539499 ]
2642,2,1976,3,-11.550695825049683,[  0.39761431 -11.9009901 ]
2643,2,1976,4,-12.146389713155259,[ -0.49455984 -11.70974155]
2644,2,1976,5,-9.018645731108887,[-2.79685967 -6.40080767]
2645,2,1976,6,-3.7450592885375555,[-2.41106719 -1.36695018]
2646,2,1976,7,-4.066797642436127,[-2.46561886 -1.64165576]
2647,2,1976,8,-6.727447216890637,[-3.83877159 -3.00399202]
2648,2,1976,9,0.5808325266214664,[-5.37270087  6.2915601 ]
2649,2,1976,10,-1.5165876777251452,[-8.78672986  7.97048737]
2650,2,1976,11,-1.2757605495583912,[-8.00785083  7.31811393]
2651,2,1976,12,-6.41304347826086,[-6.83794466  0.45608825]
2652,2,1977,1,-8.204393505253105,[-10.39159503   2.44084417]
2653,2,1977,2,-3.940269749518277,[-13.0539499   10.48199446]
2654,2,1977,3,-2.742574257425734,[-11.9009901   10.39559452]
2655,2,1977,4,-0.4970178926441471,[-11.70974155  12.69984238]
2656,2,1977,5,3.079252902574492,[-6.40080767 10.12835724]
2657,2,1977,6,0.9821790198460523,[-1.36695018  2.38168566]
2658,2,1977,7,2.4272333568335025,[-1.64165576  4.13680115]
2659,2,1977,8,2.4950099800399306,[-3.00399202  5.66930754]
2660,2,1977,9,9.872122762148328,[6.2915601  3.36862368]
2661,2,1977,10,12.854619141639834,[7.97048737 4.52358037]
2662,2,1977,11,11.478557712822735,[7.31811393 3.87673956]
2663,2,1977,12,9.991514637250742,[0.45608825 9.49213388]
2664,2,1978,1,14.90087401406952,[ 2.44084417 12.16314639]
2665,2,1978,2,22.880886426592717,[10.48199446 11.22254538]
2666,2,1978,3,29.579680827152032,[10.39559452 17.37758322]
2667,2,1978,4,17.878856113487874,[12.69984238  4.5954046 ]
2668,2,1978,5,11.099126307841622,[10.12835724  0.88148874]
2669,2,1978,6,10.563597166615303,[2.38168566 7.99157726]
2670,2,1978,7,17.34589391767347,[ 4.13680115 12.68436578]
2671,2,1978,8,23.263710258256975,[ 5.66930754 16.65043817]
2672,2,1978,9,18.864292589027887,[ 3.36862368 14.99068901]
2673,2,1978,10,21.75168431183827,[ 4.52358037 16.4825046 ]
2674,2,1978,11,29.42345924453278,[ 3.87673956 24.59330144]
2675,2,1978,12,43.279484742899285,[ 9.49213388 30.85824494]
2676,2,1979,1,38.90333992300485,[12.16314639 23.84044527]
2677,2,1979,2,33.386821783171186,[11.22254538 19.92786294]
2678,2,1979,3,30.713631273541676,[17.37758322 11.36166522]
2679,2,1979,4,33.066933066933025,[ 4.5954046  27.22063037]
2680,2,1979,5,31.635651322233027,[ 0.88148874 30.48543689]
2681,2,1979,6,32.05655269226908,[ 7.99157726 22.28412256]
2682,2,1979,7,30.08849557522122,[12.68436578 15.44502618]
2683,2,1979,8,25.70593962999026,[16.65043817  7.76293823]
2684,2,1979,9,20.670391061452477,[14.99068901  4.93927126]
2685,2,1979,10,8.931860036832395,[16.4825046  -6.48221344]
2686,2,1979,11,14.641148325358788,[24.59330144 -7.98771121]
2687,2,1979,12,18.51494696239151,[30.85824494 -9.43257185]
2688,2,1980,1,14.842300556586263,[23.84044527 -7.2659176 ]
2689,2,1980,2,5.770964833183045,[ 19.92786294 -11.80451128]
2690,2,1980,3,-0.6938421509106285,[ 11.36166522 -10.82554517]
2691,2,1980,4,5.826170009551057,[ 27.22063037 -16.81681682]
2692,2,1980,5,12.912621359223287,[ 30.48543689 -13.4672619 ]
2693,2,1980,6,8.07799442896937,[ 22.28412256 -11.61731207]
2694,2,1980,7,-4.275741710296699,[ 15.44502618 -17.08238851]
2695,2,1980,8,-8.681135225375625,[  7.76293823 -15.25948877]
