,len,year,month,gain,annualized_returns
121,1,1882,2,-1.439698628860453,[-1.43969863]
122,1,1882,3,-3.493628865305165,[-3.49362887]
123,1,1882,4,-2.1440197300116037,[-2.14401973]
124,1,1882,5,-0.05765270984419146,[-0.05765271]
125,1,1882,6,-1.8877953250334478,[-1.88779533]
126,1,1882,7,-1.125927385764769,[-1.12592739]
127,1,1882,8,-2.8571306770017735,[-2.85713068]
128,1,1882,9,-6.907025271064537,[-6.90702527]
129,1,1882,10,-4.918004791716868,[-4.91800479]
130,1,1882,11,-6.57461792892553,[-6.57461793]
131,1,1882,12,-4.224025229939299,[-4.22402523]
132,1,1883,1,-5.838016819836922,[-5.83801682]
133,1,1883,2,-7.96725671742462,[-7.96725672]
134,1,1883,3,-4.551848807149861,[-4.55184881]
135,1,1883,4,-4.384493026926039,[-4.38449303]
136,1,1883,5,-8.091610323819943,[-8.09161032]
137,1,1883,6,-14.481992902674767,[-14.4819929]
138,1,1883,7,-16.42480889619451,[-16.4248089]
139,1,1883,8,-14.477500763319362,[-14.47750076]
140,1,1883,9,-7.1454157659673,[-7.14541577]
141,1,1883,10,-9.006919108480893,[-9.00691911]
142,1,1883,11,-10.610324601179277,[-10.6103246]
143,1,1883,12,-10.99578128208405,[-10.99578128]
144,1,1884,1,-9.5101440601565,[-9.51014406]
145,1,1884,2,-10.070571826365027,[-10.07057183]
146,1,1884,3,-5.754709675185232,[-5.75470968]
147,1,1884,4,-4.047544904909417,[-4.0475449]
148,1,1884,5,-2.8233761613368547,[-2.82337616]
149,1,1884,6,-2.8118750818956983,[-2.81187508]
150,1,1884,7,-2.6731602082091244,[-2.67316021]
151,1,1884,8,1.2583811173769055,[1.25838112]
152,1,1884,9,6.934299341445094,[6.93429934]
153,1,1884,10,5.624149703243497,[5.6241497]
154,1,1884,11,11.641907274739683,[11.64190727]
155,1,1884,12,17.94367345506409,[17.94367346]
156,1,1885,1,15.35137434793732,[15.35137435]
157,1,1885,2,13.700068664373543,[13.70006866]
158,1,1885,3,13.963531523303786,[13.96353152]
159,1,1885,4,9.861602867233167,[9.86160287]
160,1,1885,5,6.859536747847739,[6.85953675]
161,1,1885,6,3.370164181038793,[3.37016418]
162,1,1885,7,6.6940720279050625,[6.69407203]
163,1,1885,8,6.450746554782838,[6.45074655]
164,1,1885,9,5.611866587147829,[5.61186659]
165,1,1885,10,7.167076779320425,[7.16707678]
166,1,1885,11,8.309636751089112,[8.30963675]
167,1,1885,12,9.72632780059448,[9.7263278]
168,1,1886,1,6.031655041188677,[6.03165504]
169,1,1886,2,4.2060318697193955,[4.20603187]
170,1,1886,3,2.854426274108879,[2.85442627]
171,1,1886,4,4.881764319979776,[4.88176432]
172,1,1886,5,6.498077280621439,[6.49807728]
173,1,1886,6,7.208397937758626,[7.20839794]
174,1,1886,7,2.7006105517067835,[2.70061055]
175,1,1886,8,-0.5519432172786609,[-0.55194322]
176,1,1886,9,-3.43891550780685,[-3.43891551]
177,1,1886,10,-4.801701571302042,[-4.80170157]
178,1,1886,11,-7.796740636747412,[-7.79674064]
179,1,1886,12,-5.347120434560992,[-5.34712043]
180,1,1887,1,-5.181644451696899,[-5.18164445]
181,1,1887,2,-3.9111207792401514,[-3.91112078]
182,1,1887,3,-4.053048108535473,[-4.05304811]
183,1,1887,4,-7.311121487715678,[-7.31112149]
184,1,1887,5,-6.0756537398198525,[-6.07565374]
185,1,1887,6,-3.766944547292228,[-3.76694455]
186,1,1887,7,-5.745979538845736,[-5.74597954]
187,1,1887,8,-2.2259752249076725,[-2.22597522]
188,1,1887,9,0.5516622960338502,[0.5516623]
189,1,1887,10,3.3548958269523865,[3.35489583]
190,1,1887,11,2.778567411560462,[2.77856741]
191,1,1887,12,0.4299210938245812,[0.42992109]
192,1,1888,1,-1.3941412056038938,[-1.39414121]
193,1,1888,2,0.7338261542892299,[0.73382615]
194,1,1888,3,1.9983804188707932,[1.99838042]
195,1,1888,4,-0.14947761955400596,[-0.14947762]
196,1,1888,5,-0.5219663497840088,[-0.52196635]
197,1,1888,6,2.0323772553181074,[2.03237726]
198,1,1888,7,3.512619148866025,[3.51261915]
199,1,1888,8,0.7561184320148184,[0.75611843]
200,1,1888,9,1.824030164334034,[1.82403016]
201,1,1888,10,4.093956584025671,[4.09395658]
202,1,1888,11,2.0188451057490786,[2.01884511]
203,1,1888,12,0.9970656757575691,[0.99706568]
204,1,1889,1,0.25677155465830825,[0.25677155]
205,1,1889,2,1.0923669273601222,[1.09236693]
206,1,1889,3,-0.25522050519426465,[-0.25522051]
207,1,1889,4,-1.0363913539990555,[-1.03639135]
208,1,1889,5,0.8778312249698716,[0.87783122]
209,1,1889,6,4.830197186582974,[4.83019719]
210,1,1889,7,3.6174946352322435,[3.61749464]
211,1,1889,8,2.614733282222148,[2.61473328]
212,1,1889,9,-0.16169717998925082,[-0.16169718]
213,1,1889,10,-1.883633764982362,[-1.88363376]
214,1,1889,11,-6.049512214408992,[-6.04951221]
215,1,1889,12,-12.434503268492215,[-12.43450327]
216,1,1890,1,-13.505954406185294,[-13.50595441]
217,1,1890,2,-7.806559284651193,[-7.80655928]
218,1,1890,3,-5.816865182569897,[-5.81686518]
219,1,1890,4,-6.9009485395817745,[-6.90094854]
220,1,1890,5,-3.0376306409845455,[-3.03763064]
221,1,1890,6,-2.781083693880826,[-2.78108369]
222,1,1890,7,-3.771696738827568,[-3.77169674]
223,1,1890,8,-4.286747345773856,[-4.28674735]
224,1,1890,9,0.1208540823521842,[0.12085408]
225,1,1890,10,9.043611062109846,[9.04361106]
226,1,1890,11,9.027946901708827,[9.0279469]
227,1,1890,12,6.987555357011077,[6.98755536]
228,1,1891,1,9.263597080478636,[9.26359708]
229,1,1891,2,9.78874192726078,[9.78874193]
230,1,1891,3,8.832320661241022,[8.83232066]
231,1,1891,4,8.949397793539337,[8.94939779]
232,1,1891,5,7.422512370875878,[7.42251237]
233,1,1891,6,6.416476153572037,[6.41647615]
234,1,1891,7,4.805168098437629,[4.8051681]
235,1,1891,8,3.6196010881283547,[3.61960109]
236,1,1891,9,3.7512744190610903,[3.75127442]
237,1,1891,10,0.029448947728094588,[0.02944895]
238,1,1891,11,1.7981102204459365,[1.79811022]
239,1,1891,12,1.028845489375274,[1.02884549]
240,1,1892,1,-0.5619015282356532,[-0.56190153]
241,1,1892,2,1.0859513513623353,[1.08595135]
242,1,1892,3,-0.8644815307178089,[-0.86448153]
243,1,1892,4,-4.448318309370858,[-4.44831831]
244,1,1892,5,-4.045092502919257,[-4.0450925]
245,1,1892,6,-12.183718031458268,[-12.18371803]
246,1,1892,7,-15.316545611440757,[-15.31654561]
247,1,1892,8,-21.947003846341573,[-21.94700385]
248,1,1892,9,-21.81751322869898,[-21.81751323]
249,1,1892,10,-13.814605039871742,[-13.81460504]
250,1,1892,11,-9.512567450735643,[-9.51256745]
251,1,1892,12,-6.454783086201354,[-6.45478309]
252,1,1893,1,-8.286159257923787,[-8.28615926]
253,1,1893,2,-8.528180304958244,[-8.5281803]
254,1,1893,3,-5.314903149855299,[-5.31490315]
255,1,1893,4,-0.7448768158165309,[-0.74487682]
256,1,1893,5,1.8477860222853915,[1.84778602]
257,1,1893,6,-0.8227321408346255,[-0.82273214]
258,1,1893,7,-1.4279042507599038,[-1.42790425]
259,1,1893,8,-2.994077892830316,[-2.99407789]
260,1,1893,9,0.5131025577902681,[0.51310256]
261,1,1893,10,1.4238302983590412,[1.4238303]
262,1,1893,11,-1.9488728271451095,[-1.94887283]
263,1,1893,12,-1.652576530848815,[-1.65257653]
264,1,1894,1,-2.143467955764544,[-2.14346796]
265,1,1894,2,-3.075890672761883,[-3.07589067]
266,1,1894,3,-4.311106493619921,[-4.31110649]
267,1,1894,4,-3.9496148650050134,[-3.94961487]
268,1,1894,5,0.7933342952235023,[0.7933343]
269,1,1894,6,6.713621432424888,[6.71362143]
270,1,1894,7,8.391475607500798,[8.39147561]
271,1,1894,8,8.158530224753967,[8.15853022]
272,1,1894,9,8.827340265059625,[8.82734027]
273,1,1894,10,8.786368843292514,[8.78636884]
274,1,1894,11,6.583228162600574,[6.58322816]
275,1,1894,12,2.2323237902450055,[2.23232379]
276,1,1895,1,-4.233135935737586,[-4.23313594]
277,1,1895,2,-5.379859796659403,[-5.3798598]
278,1,1895,3,-1.4320575876009212,[-1.43205759]
279,1,1895,4,-3.4915345396567155,[-3.49153454]
280,1,1895,5,-2.991513535209289,[-2.99151354]
281,1,1895,6,-3.5253815912866027,[-3.52538159]
282,1,1895,7,-4.906758009603163,[-4.90675801]
283,1,1895,8,-10.440119570183803,[-10.44011957]
284,1,1895,9,-14.406609658422598,[-14.40660966]
285,1,1895,10,-8.119079245622318,[-8.11907925]
286,1,1895,11,-4.625068244947162,[-4.62506824]
287,1,1895,12,3.1065702266431128,[3.10657023]
288,1,1896,1,-0.2925436487882571,[-0.29254365]
289,1,1896,2,-0.0996424142203356,[-0.09964241]
290,1,1896,3,-0.9499101483837813,[-0.94991015]
291,1,1896,4,-0.20612062102518536,[-0.20612062]
292,1,1896,5,-2.9520748709274014,[-2.95207487]
293,1,1896,6,-1.7919297300869386,[-1.79192973]
294,1,1896,7,3.415769323629303,[3.41576932]
295,1,1896,8,8.118150102218525,[8.1181501]
296,1,1896,9,14.225586093192133,[14.22558609]
297,1,1896,10,17.600962863103177,[17.60096286]
298,1,1896,11,11.871589287021589,[11.87158929]
299,1,1896,12,6.514110401632767,[6.5141104]
300,1,1897,1,8.279990519269887,[8.27999052]
301,1,1897,2,10.168195531269797,[10.16819553]
302,1,1897,3,8.641794229340082,[8.64179423]
303,1,1897,4,2.42049529075008,[2.42049529]
304,1,1897,5,-0.24071462301247237,[-0.24071462]
305,1,1897,6,5.192519339603607,[5.19251934]
306,1,1897,7,7.620025395356778,[7.6200254]
307,1,1897,8,6.4975428132938,[6.49754281]
308,1,1897,9,9.278945502404845,[9.2789455]
309,1,1897,10,8.161035455677702,[8.16103546]
310,1,1897,11,5.440370213366763,[5.44037021]
311,1,1897,12,8.331553364187872,[8.33155336]
312,1,1898,1,13.776170362490593,[13.77617036]
313,1,1898,2,20.736126690963317,[20.73612669]
314,1,1898,3,23.176748610382592,[23.17674861]
315,1,1898,4,22.43441688947192,[22.43441689]
316,1,1898,5,20.78944387478383,[20.78944387]
317,1,1898,6,12.418810287611205,[12.41881029]
318,1,1898,7,7.643151648641799,[7.64315165]
319,1,1898,8,9.646295024512884,[9.64629502]
320,1,1898,9,10.42117429992555,[10.4211743]
321,1,1898,10,7.39095899475144,[7.39095899]
322,1,1898,11,5.134920013029465,[5.13492001]
323,1,1898,12,5.162843013898866,[5.16284301]
324,1,1899,1,-3.664037934416209,[-3.66403793]
325,1,1899,2,-2.9368006568955107,[-2.93680066]
326,1,1899,3,-1.2143872692588875,[-1.21438727]
327,1,1899,4,-0.28588313163474544,[-0.28588313]
328,1,1899,5,1.1730399540099468,[1.17303995]
329,1,1899,6,-3.4428060123200432,[-3.44280601]
330,1,1899,7,-6.0990100832151395,[-6.09901008]
331,1,1899,8,-5.810706953066857,[-5.81070695]
332,1,1899,9,-3.9599129261223776,[-3.95991293]
333,1,1899,10,-5.591735181783076,[-5.59173518]
334,1,1899,11,-1.4008231521363324,[-1.40082315]
335,1,1899,12,6.777602583395548,[6.77760258]
336,1,1900,1,13.176679809549995,[13.17667981]
337,1,1900,2,15.260600844818928,[15.26060084]
338,1,1900,3,16.83622569841281,[16.8362257]
339,1,1900,4,19.580566935482977,[19.58056694]
340,1,1900,5,27.808364870791614,[27.80836487]
341,1,1900,6,19.124080702468802,[19.1240807]
342,1,1900,7,28.42631636291508,[28.42631636]
343,1,1900,8,16.311689141164255,[16.31168914]
344,1,1900,9,14.940573165205539,[14.94057317]
345,1,1900,10,11.437258924455374,[11.43725892]
346,1,1900,11,7.058230566152912,[7.05823057]
347,1,1900,12,6.667984659859072,[6.66798466]
348,1,1901,1,2.9272838310051563,[2.92728383]
349,1,1901,2,3.790187436806125,[3.79018744]
350,1,1901,3,3.436637499209483,[3.4366375]
351,1,1901,4,2.481154747078773,[2.48115475]
352,1,1901,5,5.188721441927258,[5.18872144]
353,1,1901,6,4.5933804191022665,[4.59338042]
354,1,1901,7,3.1928902520683478,[3.19289025]
355,1,1901,8,5.614468453888155,[5.61446845]
356,1,1901,9,7.716134128537155,[7.71613413]
357,1,1901,10,7.139434590664107,[7.13943459]
358,1,1901,11,2.892308882334227,[2.89230888]
359,1,1901,12,-1.7382533481784868,[-1.73825335]
360,1,1902,1,-4.165209015912696,[-4.16520902]
361,1,1902,2,0.6056570524905158,[0.60565705]
362,1,1902,3,-0.3358094560376834,[-0.33580946]
363,1,1902,4,-4.461599311949371,[-4.46159931]
364,1,1902,5,-8.246568405493615,[-8.24656841]
365,1,1902,6,-9.318951723431512,[-9.31895172]
366,1,1902,7,-13.529963824800728,[-13.52996382]
367,1,1902,8,-16.34144292013806,[-16.34144292]
368,1,1902,9,-17.38701226312056,[-17.38701226]
369,1,1902,10,-17.354539707234153,[-17.35453971]
370,1,1902,11,-17.868688822882007,[-17.86868882]
371,1,1902,12,-15.352904383967747,[-15.35290438]
372,1,1903,1,-9.370306297809094,[-9.3703063]
373,1,1903,2,-6.295171619382645,[-6.29517162]
374,1,1903,3,-7.114048864738354,[-7.11404886]
375,1,1903,4,-5.51308695091689,[-5.51308695]
376,1,1903,5,-1.4891669204502023,[-1.48916692]
377,1,1903,6,-2.3978193474092246,[-2.39781935]
378,1,1903,7,-1.0396661949882646,[-1.03966619]
379,1,1903,8,3.8745541198989875,[3.87455412]
380,1,1903,9,7.486369176690477,[7.48636918]
381,1,1903,10,11.740940529591892,[11.74094053]
382,1,1903,11,17.14584921520361,[17.14584922]
383,1,1903,12,21.40341285716889,[21.40341286]
384,1,1904,1,20.059666016923817,[20.05966602]
385,1,1904,2,20.50175929733731,[20.5017593]
386,1,1904,3,23.511732499437876,[23.5117325]
387,1,1904,4,23.98810019136537,[23.98810019]
388,1,1904,5,19.2161931281295,[19.21619313]
389,1,1904,6,10.604250449532415,[10.60425045]
390,1,1904,7,9.311208448787811,[9.31120845]
391,1,1904,8,9.98370653325713,[9.98370653]
392,1,1904,9,11.41114600913744,[11.41114601]
393,1,1904,10,9.162530118883193,[9.16253012]
394,1,1904,11,8.494997063526899,[8.49499706]
395,1,1904,12,6.193494747166484,[6.19349475]
396,1,1905,1,7.625447543733022,[7.62544754]
397,1,1905,2,10.000236705003761,[10.00023671]
398,1,1905,3,7.806701294133123,[7.80670129]
399,1,1905,4,4.242758578457395,[4.24275858]
400,1,1905,5,2.362004221357661,[2.36200422]
401,1,1905,6,-0.7963684271549476,[-0.79636843]
402,1,1905,7,-0.1749701930872205,[-0.17497019]
403,1,1905,8,-3.411890192105338,[-3.41189019]
404,1,1905,9,3.5392341479948852,[3.53923415]
405,1,1905,10,6.2367309036788,[6.2367309]
406,1,1905,11,2.358482933192052,[2.35848293]
407,1,1905,12,4.126272877620418,[4.12627288]
408,1,1906,1,2.6326012358037776,[2.63260124]
409,1,1906,2,-0.5424363085226536,[-0.54243631]
410,1,1906,3,-3.409967132071856,[-3.40996713]
411,1,1906,4,-12.48801748156917,[-12.48801748]
412,1,1906,5,-11.009003766968483,[-11.00900377]
413,1,1906,6,-13.19768818775512,[-13.19768819]
414,1,1906,7,-15.035012454592122,[-15.03501245]
415,1,1906,8,-10.425497122159122,[-10.42549712]
416,1,1906,9,-16.355286074932007,[-16.35528607]
417,1,1906,10,-15.379752948594449,[-15.37975295]
418,1,1906,11,-22.669565030733718,[-22.66956503]
419,1,1906,12,-24.72054853687351,[-24.72054854]
420,1,1907,1,-17.619835788124572,[-17.61983579]
421,1,1907,2,-11.221629967806834,[-11.22162997]
422,1,1907,3,-12.18565746035395,[-12.18565746]
423,1,1907,4,-6.101515513603106,[-6.10151551]
424,1,1907,5,0.5122037928330325,[0.51220379]
425,1,1907,6,7.130297145282705,[7.13029715]
426,1,1907,7,7.754876654402021,[7.75487665]
427,1,1907,8,11.924384368095776,[11.92438437]
428,1,1907,9,16.964113035458507,[16.96411304]
429,1,1907,10,14.890608623124567,[14.89060862]
430,1,1907,11,15.48163165589671,[15.48163166]
431,1,1907,12,21.11722237092042,[21.11722237]
432,1,1908,1,20.342618121111155,[20.34261812]
433,1,1908,2,17.611817694858555,[17.61181769]
434,1,1908,3,11.625234913704418,[11.62523491]
435,1,1908,4,10.331740642325627,[10.33174064]
436,1,1908,5,12.681186086846918,[12.68118609]
437,1,1908,6,13.955426330209363,[13.95542633]
438,1,1908,7,13.744179668463751,[13.74417967]
439,1,1908,8,12.979418136427556,[12.97941814]
440,1,1908,9,13.530552526866057,[13.53055253]
441,1,1908,10,11.703126862418301,[11.70312686]
442,1,1908,11,10.073136842426567,[10.07313684]
443,1,1908,12,7.569787925346727,[7.56978793]
444,1,1909,1,7.548717001363481,[7.548717]
445,1,1909,2,4.104574163628283,[4.10457416]
446,1,1909,3,-0.5181294074946496,[-0.51812941]
447,1,1909,4,1.0454895446584844,[1.04548954]
448,1,1909,5,-2.337528897014074,[-2.3375289]
449,1,1909,6,-4.296908075993732,[-4.29690808]
450,1,1909,7,-8.844208649858853,[-8.84420865]
451,1,1909,8,-12.886934680431139,[-12.88693468]
452,1,1909,9,-9.653240704677701,[-9.6532407]
453,1,1909,10,-7.944602957265756,[-7.94460296]
454,1,1909,11,-2.613662138785766,[-2.61366214]
455,1,1909,12,-1.9776654806971994,[-1.97766548]
456,1,1910,1,-4.022839618037011,[-4.02283962]
457,1,1910,2,-0.6537815756025522,[-0.65378158]
458,1,1910,3,1.7421328894201782,[1.74213289]
459,1,1910,4,0.8010491933093888,[0.80104919]
460,1,1910,5,0.9016037218820605,[0.90160372]
461,1,1910,6,3.4615662683927573,[3.46156627]
462,1,1910,7,5.606295710210074,[5.60629571]
463,1,1910,8,4.6496359190977055,[4.64963592]
464,1,1910,9,-1.2584543105672918,[-1.25845431]
465,1,1910,10,-6.927287704596463,[-6.9272877]
466,1,1910,11,-6.16477479739288,[-6.1647748]
467,1,1910,12,-1.8404389431224133,[-1.84043894]
468,1,1911,1,-1.1917710392599923,[-1.19177104]
469,1,1911,2,-1.1386190210061264,[-1.13861902]
470,1,1911,3,-1.8721633743012944,[-1.87216337]
471,1,1911,4,1.3046545134286047,[1.30465451]
472,1,1911,5,4.482057180282473,[4.48205718]
473,1,1911,6,4.0950220565942,[4.09502206]
474,1,1911,7,4.007117696537921,[4.0071177]
475,1,1911,8,4.19332504726706,[4.19332505]
476,1,1911,9,6.618986712890318,[6.61898671]
477,1,1911,10,6.57783558009335,[6.57783558]
478,1,1911,11,5.220182570723608,[5.22018257]
479,1,1911,12,2.9855694435422686,[2.98556944]
480,1,1912,1,-1.3035293914697266,[-1.30352939]
481,1,1912,2,-2.3901652233597193,[-2.39016522]
482,1,1912,3,-6.012377526979051,[-6.01237753]
483,1,1912,4,-7.730331731298323,[-7.73033173]
484,1,1912,5,-7.387664076716083,[-7.38766408]
485,1,1912,6,-9.240140672442676,[-9.24014067]
486,1,1912,7,-12.953767964282104,[-12.95376796]
487,1,1912,8,-10.487358752949138,[-10.48735875]
488,1,1912,9,-6.881176772051978,[-6.88117677]
489,1,1912,10,-4.833357124154647,[-4.83335712]
490,1,1912,11,-6.757175735127275,[-6.75717574]
491,1,1912,12,-7.823699010613339,[-7.82369901]
492,1,1913,1,-6.501142201439791,[-6.5011422]
493,1,1913,2,-1.4241634964882177,[-1.4241635]
494,1,1913,3,0.7156224870306538,[0.71562249]
495,1,1913,4,-0.7380402469785774,[-0.73804025]
496,1,1913,5,-2.6805261676150383,[-2.68052617]
497,1,1913,6,-1.4421655405776446,[-1.44216554]
498,1,1913,7,-1.5561437862649963,[-1.55614379]
499,1,1913,8,-7.014760395142094,[-7.0147604]
500,1,1913,9,-6.45785476533246,[-6.45785477]
501,1,1913,10,-5.698485929040576,[-5.69848593]
502,1,1913,11,-4.868083428063629,[-4.86808343]
503,1,1913,12,-4.282934114100733,[-4.28293411]
504,1,1914,1,-8.029212024392729,[-8.02921202]
505,1,1914,2,-5.6746943476048255,[-5.67469435]
506,1,1914,3,-6.06147296283771,[-6.06147296]
507,1,1914,4,-2.534196581156234,[-2.53419658]
508,1,1914,5,5.612473379555394,[5.61247338]
509,1,1914,6,3.127271010757249,[3.12727101]
510,1,1914,7,4.521688112351652,[4.52168811]
511,1,1914,8,4.223588516074073,[4.22358852]
512,1,1914,9,8.274289045574502,[8.27428905]
513,1,1914,10,11.540066251990378,[11.54006625]
514,1,1914,11,16.60011795790006,[16.60011796]
515,1,1914,12,19.04273202875777,[19.04273203]
516,1,1915,1,17.35890103586579,[17.35890104]
517,1,1915,2,13.125201899954252,[13.1252019]
518,1,1915,3,9.51663257237476,[9.51663257]
519,1,1915,4,7.111110659672137,[7.11111066]
520,1,1915,5,4.200919566397943,[4.20091957]
521,1,1915,6,5.525541833478376,[5.52554183]
522,1,1915,7,5.152980384588046,[5.15298038]
523,1,1915,8,2.3433653308773117,[2.34336533]
524,1,1915,9,1.8406611669465445,[1.84066117]
525,1,1915,10,5.015048966178903,[5.01504897]
526,1,1915,11,7.2577042017797355,[7.2577042]
527,1,1915,12,8.946060627683838,[8.94606063]
528,1,1916,1,3.9369994250891382,[3.93699943]
529,1,1916,2,1.2229695281367414,[1.22296953]
530,1,1916,3,-4.690937981113219,[-4.69093798]
