,len,year,month,gain,annualized_returns
2846,2,1960,3,19.102431332946047,[13.19349424 -1.29135087]
2847,2,1960,4,18.081345749643884,[15.71472635 -5.38873207]
2848,2,1960,5,13.146364104112273,[ 17.32792595 -11.25300239]
2849,2,1960,6,3.857278456729296,[ 16.9403926  -18.12299196]
2850,2,1960,7,-8.785727772882346,[ 13.65951581 -24.87841345]
2851,2,1960,8,-6.453204946425117,[ 12.09428143 -21.30511731]
2852,2,1960,9,-3.9953400874148115,[ 14.57780557 -21.90252201]
2853,2,1960,10,-4.989476652098624,[ 11.98176058 -19.95099833]
2854,2,1960,11,-8.214912475060576,[ 11.24062145 -21.88017186]
2855,2,1960,12,-2.1097766750519664,[ 13.88823055 -19.62822092]
2856,2,1961,1,1.7527230150309547,[ 12.51333147 -14.88896493]
2857,2,1961,2,5.215456660557849,[ 6.16980212 -3.8645689 ]
2858,2,1961,3,6.216658806149145,[ 6.5765357  -3.51050302]
2859,2,1961,4,5.56375302327119,[ 5.57878201 -2.727544  ]
2860,2,1961,5,10.422634332990445,[1.43128993 8.09092092]
2861,2,1961,6,12.449493156024282,[-6.35241427 24.01631581]
2862,2,1961,7,12.1776973225304,[-16.85816295  47.34294101]
2863,2,1961,8,10.236344530016805,[-13.51546405  36.70157411]
2864,2,1961,9,13.041005119982252,[-10.0207276   32.25658636]
2865,2,1961,10,15.813013616386606,[-9.64626907 34.67279532]
2866,2,1961,11,15.746302913716658,[-11.33484973  38.3861042 ]
2867,2,1961,12,14.790960552586686,[-3.63610173 21.32817916]
2868,2,1962,1,17.15766222973272,[ 1.92963509 13.84138295]
2869,2,1962,2,20.61711897845877,[7.00058803 8.91337168]
2870,2,1962,3,21.638947268852494,[8.92706202 6.89863541]
2871,2,1962,4,23.41185779561965,[9.04946905 8.2715269 ]
2872,2,1962,5,24.67198171267104,[14.7704216  1.1566438]
2873,2,1962,6,25.126501505179167,[16.98709037 -1.41576703]
2874,2,1962,7,23.166142636612207,[15.97093601 -1.64943414]
2875,2,1962,8,25.71728758043328,[12.05518741  5.81424336]
2876,2,1962,9,21.88871523039375,[13.2748513  0.9067797]
2877,2,1962,10,22.19588364082943,[14.37732438 -0.32923473]
2878,2,1962,11,22.351073223285066,[12.4593184   2.41570243]
2879,2,1962,12,20.947767709789524,[9.27224902 5.7806739 ]
2880,2,1963,1,17.04279667185076,[9.76968949 1.65986182]
2881,2,1963,2,18.527640112750433,[11.51630009  0.50031903]
2882,2,1963,3,17.975732997457495,[11.3732689  0.2285966]
2883,2,1963,4,16.7110070863107,[11.88783672 -1.54156961]
2884,2,1963,5,16.821600611479926,[11.77288898 -1.29337321]
2885,2,1963,6,17.32930028662789,[11.46330624 -0.44351902]
2886,2,1963,7,10.646164368443145,[ 9.52707368 -3.57165189]
2887,2,1963,8,9.562754558574472,[12.31096498 -8.10363031]
2888,2,1963,9,10.589665578856078,[ 8.94815053 -2.84030411]
2889,2,1963,10,13.303380575858315,[ 9.4752091  -1.18464219]
2890,2,1963,11,14.844505390324802,[10.10836777 -0.71662233]
2891,2,1963,12,14.701543608103806,[9.48636697 0.01921647]
2892,2,1964,1,13.021674502531022,[6.11880283 3.34317016]
2893,2,1964,2,13.936675661851105,[7.69328876 1.87847523]
2894,2,1964,3,12.225175947079858,[7.39848812 0.76658413]
2895,2,1964,4,6.809327940448107,[ 6.47111596 -2.82645046]
2896,2,1964,5,9.51124711371909,[ 6.99208523 -1.10295189]
2897,2,1964,6,3.1747838309915677,[ 7.71926669 -7.77824253]
2898,2,1964,7,2.0151660242807568,[ 1.76115559 -0.62545583]
2899,2,1964,8,1.4583677737414202,[ 1.10527629 -0.20228871]
2900,2,1964,9,-4.767729184453973,[ 2.81664932 -8.66292791]
2901,2,1964,10,-8.018685311588259,[  5.77003413 -15.47506719]
2902,2,1964,11,-8.504450935415687,[  7.52622508 -17.99457613]
2903,2,1964,12,-3.4970948133033697,[  7.76299296 -13.79498223]
2904,2,1965,1,-2.8449623547308067,[  6.61421083 -11.78955059]
2905,2,1965,2,1.031516150828593,[ 7.66197701 -9.62100013]
2906,2,1965,3,4.607650022868359,[ 6.23620801 -4.51042374]
2907,2,1965,4,7.0501101104286645,[1.32828512 4.94980283]
2908,2,1965,5,8.767407690138707,[4.22406911 2.20068897]
2909,2,1965,6,10.569318639145141,[-1.57118988 13.22378418]
2910,2,1965,7,9.035095028529238,[-2.13571892 12.617191  ]
2911,2,1965,8,10.585119225653216,[-2.47662423 14.81521963]
2912,2,1965,9,11.918629849359252,[-8.43423979 27.60902415]
2913,2,1965,10,13.070434225521431,[-11.07819401  34.61352366]
2914,2,1965,11,12.582141767634013,[-10.74003566  33.28584793]
2915,2,1965,12,8.865700400161058,[-4.86975923 17.29456536]
2916,2,1966,1,11.939741115141867,[-3.41931673 17.91883505]
2917,2,1966,2,11.468437387310914,[1.29387057 9.33726134]
2918,2,1966,3,6.377711874811998,[ 5.62674049 -2.04487328]
2919,2,1966,4,4.534971457519643,[ 8.62255512 -7.7406637 ]
2920,2,1966,5,12.231184321915078,[10.43894263 -3.41822324]
2921,2,1966,6,14.611151328202233,[12.47688607 -4.08602421]
2922,2,1966,7,17.108840649158875,[10.50337699  0.68970294]
2923,2,1966,8,16.140484942963607,[11.86353517 -1.99034148]
2924,2,1966,9,12.887586144735796,[12.90969493 -6.08185401]
2925,2,1966,10,15.566149773547465,[12.98673983 -3.95370938]
2926,2,1966,11,17.0485809494634,[10.82342615  0.19492147]
2927,2,1966,12,17.301978425011534,[5.35559437 8.43542665]
2928,2,1967,1,17.184316846079728,[7.07591743 5.70075513]
2929,2,1967,2,10.94218917988432,[5.31325866 2.61874047]
2930,2,1967,3,9.494871102591752,[-0.45520656 10.24650284]
2931,2,1967,4,6.437705661538451,[-2.59552615 10.71070193]
2932,2,1967,5,8.089047257657644,[4.61743978 0.98687898]
2933,2,1967,6,11.093735365470291,[6.566415   0.93446768]
2934,2,1967,7,4.776545224770201,[ 8.92551567 -7.91837757]
2935,2,1967,8,-0.23852696369567328,[  7.86380136 -11.01060345]
2936,2,1967,9,-0.8638819310604173,[ 4.8614654  -7.70339909]
2937,2,1967,10,-0.4916482947301959,[  7.92929547 -11.31819909]
2938,2,1967,11,0.6405155183355271,[ 10.08895078 -12.97262109]
2939,2,1967,12,1.3823547125020763,[ 11.04689872 -13.48190254]
2940,2,1968,1,-4.128707339702897,[ 11.01692475 -18.1512415 ]
2941,2,1968,2,-4.76604078898516,[  5.37743859 -11.99213928]
2942,2,1968,3,-7.857058188826027,[  4.24289424 -13.44370618]
2943,2,1968,4,-6.0997449269277855,[ 1.00031532 -7.4924244 ]
2944,2,1968,5,-8.922995892390162,[  2.03197387 -11.63458188]
2945,2,1968,6,-18.96508208084463,[  4.83177056 -24.52346534]
2946,2,1968,7,-18.473090255449797,[ -1.18045164 -17.00937622]
2947,2,1968,8,-17.222877624107813,[-5.46824163 -9.97314645]
2948,2,1968,9,-13.69726297390752,[-5.51429869 -6.07076252]
2949,2,1968,10,-7.576019698249336,[-4.83414913 -0.47556995]
2950,2,1968,11,-4.733670090452257,[-3.23349608  0.06753694]
2951,2,1968,12,-3.998724402552123,[-1.84191268 -1.28819111]
2952,2,1969,1,3.5090499409011766,[-6.31738033 14.09290575]
2953,2,1969,2,8.166512557664829,[-5.90225947 18.44674982]
2954,2,1969,3,12.726994108314994,[-8.22012199 28.08769433]
2955,2,1969,4,15.803427418012085,[-5.41550332 25.84130591]
2956,2,1969,5,19.727886945478158,[-7.38963987 34.2412839 ]
2957,2,1969,6,18.025196029342673,[-16.85480605  55.01440185]
2958,2,1969,7,15.96762955182076,[-15.02481373  47.55746214]
2959,2,1969,8,15.101249601135326,[-12.82255179  41.07574729]
2960,2,1969,9,12.855709813400406,[-8.51340653 28.84207257]
2961,2,1969,10,15.201692113885423,[-1.47674203 17.79821113]
2962,2,1969,11,12.530176421779604,[1.76768832 9.60679219]
2963,2,1969,12,7.242445980106926,[2.66730607 3.08152743]
2964,2,1970,1,14.771391985019712,[10.8178172  -1.74679165]
2965,2,1970,2,19.120047048389544,[15.13919554 -3.82280189]
2966,2,1970,3,20.645256137743175,[19.2628792  -7.72801933]
2967,2,1970,4,22.5535966720398,[21.29339972 -8.68325405]
2968,2,1970,5,22.828367602636778,[ 24.31290573 -11.90359291]
2969,2,1970,6,20.411407488331367,[20.92982191 -9.8615942 ]
2970,2,1970,7,18.88401629101906,[15.84613053 -4.91157268]
2971,2,1970,8,16.109457548666906,[12.27253235 -2.56157119]
2972,2,1970,9,18.30017029504576,[7.67377023 5.80928941]
2973,2,1970,10,14.740547433133777,[7.87217719 2.33898476]
2974,2,1970,11,13.507544809022631,[3.86845357 7.20647865]
2975,2,1970,12,17.80219707502029,[-2.19348265 21.77972649]
2976,2,1971,1,18.605450223823826,[ 3.59405441 12.46948861]
2977,2,1971,2,18.158969338821773,[6.9872295  6.71395032]
2978,2,1971,3,12.846183003731259,[8.02958636 0.42666729]
2979,2,1971,4,10.312168323186487,[ 9.85578029 -4.30052224]
2980,2,1971,5,7.706062808163794,[10.26755482 -7.09263614]
2981,2,1971,6,4.3902598314282,[ 8.67521675 -7.93626589]
2982,2,1971,7,1.8298958424966871,[ 8.45883736 -9.92172946]
2983,2,1971,8,2.582353314503405,[ 6.94933037 -7.30409298]
2984,2,1971,9,0.3610500726193733,[  9.99487332 -13.10114459]
2985,2,1971,10,1.8061496129467836,[ 7.21664515 -8.35323153]
2986,2,1971,11,5.572931489389399,[ 6.54947827 -4.05835802]
2987,2,1971,12,-2.4200750194373732,[ 10.74845065 -16.38418527]
2988,2,1972,1,-9.698828741623943,[ 10.95222863 -22.83804348]
2989,2,1972,2,-8.218006559964453,[ 10.20959094 -20.76527332]
2990,2,1972,3,-10.432911879512119,[  5.1056599  -16.90503624]
2991,2,1972,4,-6.084998292842336,[ 2.73648744 -9.82039358]
2992,2,1972,5,-10.451789387897515,[  0.46048917 -11.0670224 ]
2993,2,1972,6,-12.480718166956494,[-2.46459263 -9.14967476]
2994,2,1972,7,-11.60015418468432,[-4.59742292 -5.16009513]
2995,2,1972,8,-21.20411428516763,[ -3.42581587 -16.98701939]
2996,2,1972,9,-23.321013150435032,[ -5.13006805 -17.04683914]
2997,2,1972,10,-29.98957091140927,[ -2.91547074 -26.82037636]
2998,2,1972,11,-26.901648293155755,[  1.25486306 -28.25769832]
2999,2,1972,12,-22.778505737483677,[ -5.92444455 -15.4096995 ]
3000,2,1973,1,-26.188842531966085,[-11.64573201 -11.29481361]
3001,2,1973,2,-18.069829801946902,[-8.71286259 -6.16205335]
3002,2,1973,3,-7.647875817774574,[-9.64621186  7.39127424]
3003,2,1973,4,-1.992189382038012,[-4.15768189  4.4303739 ]
3004,2,1973,5,0.286444375624062,[-7.94269179 13.44441502]
3005,2,1973,6,7.767598144896692,[-9.34865253 24.71079745]
3006,2,1973,7,11.27059036009108,[-7.80379986 25.58927947]
3007,2,1973,8,11.93377374282878,[-17.42637161  48.49496433]
3008,2,1973,9,4.300387359222868,[-18.74253849  41.6304949 ]
3009,2,1973,10,3.8352960588009077,[-25.07681927  58.4569999 ]
3010,2,1973,11,9.555405235990499,[-20.48506079  53.50215529]
3011,2,1973,12,12.308786877514311,[-14.55648282  41.75975661]
3012,2,1974,1,11.138827222806057,[-17.67509137  48.08754837]
3013,2,1974,2,21.65523631792967,[-8.20359833 38.1957508 ]
3014,2,1974,3,26.308849488282604,[ 3.66408849 19.65228144]
3015,2,1974,4,26.59280664610799,[ 9.72418088 10.02418747]
3016,2,1974,5,27.42793846889302,[12.20027855  7.04213632]
3017,2,1974,6,26.104495849032872,[20.08900676 -4.57570446]
3018,2,1974,7,26.273609908320307,[23.11356665 -8.05868735]
3019,2,1974,8,28.63388078863014,[22.98883926 -6.19272114]
3020,2,1974,9,26.129663478171917,[12.66626193  5.2821511 ]
3021,2,1974,10,27.16409793596497,[10.21305459  9.77458107]
3022,2,1974,11,20.45885036334556,[1.30602255e+01 1.30057886e-02]
3023,2,1974,12,17.561129966630528,[12.53006478 -1.68839101]
3024,2,1975,1,19.72614909177446,[8.63376408 5.65002116]
3025,2,1975,2,16.22272122866093,[15.53036016 -6.64954189]
3026,2,1975,3,11.242475805039941,[ 16.95413813 -12.31665472]
3027,2,1975,4,9.669280483954857,[ 15.29990756 -11.64275065]
3028,2,1975,5,7.134146562449617,[ 14.40250617 -12.64404539]
3029,2,1975,6,6.104380206878646,[ 11.87558606 -10.47443546]
3030,2,1975,7,6.281712568445452,[11.46744366 -9.82275091]
3031,2,1975,8,6.960666578221963,[ 13.1929029  -11.35338522]
3032,2,1975,9,4.035934186090495,[ 11.14047733 -11.33144924]
3033,2,1975,10,1.8495490003620052,[ 11.69686325 -13.85427988]
3034,2,1975,11,-1.3259470068794355,[ 5.85552317 -9.43572473]
3035,2,1975,12,-0.9721112665088238,[ 3.85767591 -6.45472692]
3036,2,1976,1,-1.6094290180941218,[  6.35613388 -10.33900546]
3037,2,1976,2,-5.537209955808608,[  3.92246499 -10.85104582]
3038,2,1976,3,-6.502567462471143,[ 0.54964457 -7.26850863]
3039,2,1976,4,-6.093720880198294,[ 0.1447083  -6.29721256]
3040,2,1976,5,-1.3682012607517557,[-1.32386598  0.62111425]
3041,2,1976,6,4.0958285177522535,[-1.34201495  6.22458775]
3042,2,1976,7,4.584823644873359,[-0.57561097  5.49392792]
3043,2,1976,8,4.3187105777312995,[0.57694157 3.42196287]
3044,2,1976,9,11.872210674309148,[-1.52034905 14.46948467]
3045,2,1976,10,11.894919589418995,[-2.55886729 16.32161051]
3046,2,1976,11,8.468083505243884,[-4.29890146 15.83019191]
3047,2,1976,12,2.2409649544097077,[-3.02079967  7.04243176]
3048,2,1977,1,4.086643984156901,[-2.87048665  8.72317817]
3049,2,1977,2,8.402550791140717,[-5.65245504 18.2387513 ]
3050,2,1977,3,7.020727242320635,[-5.82334176 17.04627449]
3051,2,1977,4,9.220860752050818,[-4.92716264 17.78292475]
3052,2,1977,5,11.461457236133498,[ 0.31434437 10.93781895]
3053,2,1977,6,8.79015949515738,[ 5.99288735 -0.34693489]
3054,2,1977,7,10.928949129507348,[6.40923868 1.01047804]
3055,2,1977,8,11.948152383601784,[6.06686654 2.43751151]
3056,2,1977,9,16.978677783163,[13.66599264 -3.6679616 ]
3057,2,1977,10,17.868917680623554,[13.13806094 -2.24036986]
3058,2,1977,11,12.914808217987739,[ 8.90351655 -0.73566381]
3059,2,1977,12,11.577395206918851,[1.96818304 8.35739981]
3060,2,1978,1,15.541211060636373,[3.44603339 9.80037966]
3061,2,1978,2,18.193345871971278,[7.10045202 6.57385419]
3062,2,1978,3,21.817212059097656,[ 4.63022169 13.79200018]
3063,2,1978,4,9.470512384711082,[5.70354937 0.69219091]
3064,2,1978,5,6.93962587032757,[ 6.69121259 -3.01200268]
3065,2,1978,6,11.313593411033352,[3.37847715 5.88710557]
3066,2,1978,7,17.947539248058185,[5.22073203 9.24368188]
3067,2,1978,8,22.49137643605612,[ 5.90781326 12.34006817]
3068,2,1978,9,25.20297717243354,[10.23982269  8.04163904]
3069,2,1978,10,27.39129202301378,[11.19421702  8.49394844]
3070,2,1978,11,30.119517380145044,[ 6.65866809 18.06540394]
3071,2,1978,12,34.228431262829126,[ 5.53527099 23.76291241]
3072,2,1979,1,30.139472782407605,[ 8.85140861 14.49000555]
3073,2,1979,2,27.910354422543172,[10.89784613  9.38063549]
3074,2,1979,3,22.059614317937815,[14.28348031 -0.31499385]
3075,2,1979,4,25.179791290749986,[ 2.45989526 20.69000447]
3076,2,1979,5,24.80804285481444,[ 0.43353908 24.00049164]
3077,2,1979,6,20.922204268029798,[ 4.94096634 12.45071267]
3078,2,1979,7,20.02814439692795,[10.91368564  2.61791581]
3079,2,1979,8,15.823142921404209,[14.78572964 -6.04237756]
3080,2,1979,9,15.121624136007771,[16.83384683 -9.11522159]
3081,2,1979,10,4.292564700732049,[ 18.33678109 -19.26967736]
3082,2,1979,11,5.231039688280248,[ 20.3186237  -20.60561453]
3083,2,1979,12,7.288049249945039,[ 23.15480245 -21.92288545]
3084,2,1980,1,7.248653267555372,[ 18.52259093 -17.18207115]
3085,2,1980,2,1.028752975911451,[ 16.0178112  -19.37666497]
3086,2,1980,3,-1.5975258125349168,[ 10.35336907 -15.21852947]
3087,2,1980,4,-4.698562218818337,[ 13.44854817 -21.28866095]
3088,2,1980,5,-0.23984125150363633,[ 12.08063179 -16.06259309]
3089,2,1980,6,-0.7195149155071134,[  7.2414063  -10.65816772]
3090,2,1980,7,-6.728692144381931,[  5.78788177 -14.31153873]
3091,2,1980,8,-6.756340501716219,[ 1.93815766 -9.40710559]
3092,2,1980,9,-6.072165208576797,[ 1.6672691  -8.37631989]
3093,2,1980,10,5.351717346444129,[-7.5391279  18.40531032]
3094,2,1980,11,14.365053428300524,[-5.78144511 24.99601737]
3095,2,1980,12,18.929758465634293,[-2.62082921 23.7522604 ]
3096,2,1981,1,19.983227117845527,[-1.06166462 21.91789497]
3097,2,1981,2,23.991884679712783,[-5.61424028 35.16129211]
3098,2,1981,3,25.750138512550592,[-6.83086895 39.7425605 ]
3099,2,1981,4,29.43291509878936,[-8.89291197 48.67767711]
3100,2,1981,5,33.69838502931373,[-2.82726796 39.56126256]
3101,2,1981,6,38.284585611529366,[-1.54422243 41.54639565]
3102,2,1981,7,39.075267518993705,[-6.20585471 53.02539776]
3103,2,1981,8,38.392247305687555,[-4.94627666 49.28575858]
3104,2,1981,9,33.28664281542104,[-3.3252151  40.20216711]
3105,2,1981,10,36.02238730081888,[ 9.33374942 18.8630567 ]
3106,2,1981,11,34.52717153949896,[18.17065197  4.35999406]
3107,2,1981,12,30.7257449236211,[21.97840011 -3.43995239]
3108,2,1982,1,28.53129613148162,[22.0276895  -5.12028862]
3109,2,1982,2,28.577130693884968,[25.15595353 -8.74455711]
3110,2,1982,3,19.76608720566839,[ 25.25830431 -15.10609357]
3111,2,1982,4,18.139941722462495,[ 27.02884721 -18.06992599]
3112,2,1982,5,16.37448548063647,[ 28.47979122 -20.71242155]
3113,2,1982,6,14.04009102858399,[ 30.42580787 -24.10854195]
3114,2,1982,7,9.973908153411038,[ 28.60632808 -25.1883785 ]
3115,2,1982,8,6.775983099382787,[ 24.53020788 -23.62449711]
3116,2,1982,9,14.262943782650716,[16.63987535 -9.56220598]
3117,2,1982,10,13.160386324343598,[15.76359464 -9.39039349]
3118,2,1982,11,10.68366161810481,[12.91366541 -7.92038997]
3119,2,1982,12,10.597462297071282,[ 8.97909599 -2.87542967]
3120,2,1983,1,8.507937524623443,[ 6.7602237  -1.68607477]
3121,2,1983,2,12.342744199904532,[6.48306724 2.19038338]
3122,2,1983,3,17.526804355462765,[-0.57063461 18.53951564]
3123,2,1983,4,15.532228611882037,[-1.12132873 17.50120357]
3124,2,1983,5,15.498346101934658,[-1.30173405 17.78830207]
3125,2,1983,6,17.58707384735334,[-1.90921116 21.03112502]
3126,2,1983,7,19.557830484825356,[-3.6929685  26.47776101]
3127,2,1983,8,21.226483086563142,[-4.24807186 29.35223143]
3128,2,1983,9,17.934944581137202,[5.06003471 9.484827  ]
3129,2,1983,10,14.627842915687527,[6.04461586 4.92288457]
3130,2,1983,11,15.489087703018555,[5.28656843 6.86547984]
3131,2,1983,12,21.964829049343027,[ 6.40654721 11.06386611]
3132,2,1984,1,27.086117815384235,[ 5.21545649 17.71681337]
3133,2,1984,2,26.466335335616044,[9.74811766 9.877755  ]
3134,2,1984,3,32.06875951089956,[15.40196936  6.25936212]
3135,2,1984,4,37.9359410770804,[13.16551622 14.36058777]
3136,2,1984,5,39.12122635859019,[12.70745255 16.06146623]
3137,2,1984,6,37.117390811994944,[14.09256507 12.26996997]
3138,2,1984,7,38.60139722508631,[14.95675304 12.17911825]
3139,2,1984,8,33.08105106665715,[15.07777444  7.53732516]
3140,2,1984,9,33.037369932979566,[10.25483135 14.77836471]
3141,2,1984,10,27.277079926581195,[ 6.57857872 15.61787661]
3142,2,1984,11,24.864301228042308,[ 6.84678694 12.99469152]
3143,2,1984,12,26.872650157579024,[12.1205413   6.69156726]
3144,2,1985,1,26.53394471572421,[15.96286467  1.05063063]
3145,2,1985,2,32.177148463683515,[14.20322128  8.06424468]
3146,2,1985,3,37.786090982641454,[18.38576162  6.58880243]
3147,2,1985,4,40.89554146456009,[23.37969727  2.24447463]
3148,2,1985,5,36.57926428550071,[23.78776992 -1.39460502]
3149,2,1985,6,33.81041483906948,[21.296345   -0.29935747]
3150,2,1985,7,36.88174918901428,[22.17153714  0.85956346]
3151,2,1985,8,38.105149942168914,[17.11676391  8.62441445]
3152,2,1985,9,43.804506128039236,[17.27374655 12.87413564]
3153,2,1985,10,35.9307669713921,[11.55272178 15.19907043]
3154,2,1985,11,16.702068244408295,[8.60743381 3.01944732]
3155,2,1985,12,0.13270285466775444,[  9.67735673 -12.91618902]
3156,2,1986,1,-2.5303038031812775,[  9.13716373 -14.59255479]
3157,2,1986,2,0.5687524442698155,[ 14.2772478  -17.85952191]
3158,2,1986,3,2.6998433804384048,[ 18.87537756 -21.05748481]
3159,2,1986,4,4.927654978323437,[ 21.2636231  -21.78691736]
3160,2,1986,5,3.095036978824095,[ 17.73923744 -19.57152427]
3161,2,1986,6,0.1238776294062438,[ 15.81198026 -19.8804283 ]
3162,2,1986,7,5.492493787191033,[ 18.83342077 -18.86666906]
3163,2,1986,8,4.437112341827443,[ 20.24053926 -21.12549009]
3164,2,1986,9,1.8476481207768458,[ 25.05887277 -27.62803722]
3165,2,1986,10,3.184322261097483,[ 18.15097205 -19.93379205]
3166,2,1986,11,6.246309323137078,[1.3711173  4.09561505]
3167,2,1986,12,3.0971983789914503,[-12.675461    26.05088095]
3168,2,1987,1,4.733507340364729,[-14.08383479  31.13650533]
3169,2,1987,2,7.610080725691559,[-10.42458502  26.73953479]
3170,2,1987,3,10.51245108892429,[-7.23699666 23.60690201]
3171,2,1987,4,9.848875565482174,[-3.78583777 16.37407937]
3172,2,1987,5,13.471237802749037,[-4.11660562 20.82999759]
3173,2,1987,6,17.64083609568441,[-5.69719893 28.40574176]
3174,2,1987,7,20.945512201181128,[ 0.71475906 19.65953951]
3175,2,1987,8,23.700746657558703,[ 1.00682781 21.85427634]
3176,2,1987,9,28.877640900088508,[ 0.11638756 28.65294973]
3177,2,1987,10,28.943912943459615,[ 3.50718008 22.42796408]
3178,2,1987,11,28.621484083783844,[ 8.56419537 13.61015171]
3179,2,1987,12,24.956131593082766,[ 6.16812753 14.17522682]
3180,2,1988,1,26.30055265411857,[ 7.40112345 13.40059096]
3181,2,1988,2,21.28164148513727,[9.55538354 5.65559884]
3182,2,1988,3,16.386997212008335,[11.62824735 -1.46586285]
3183,2,1988,4,17.961015453931605,[9.9594758  2.18810781]
3184,2,1988,5,16.6840884318624,[12.66982396 -2.60690975]
3185,2,1988,6,19.55020001291974,[15.6479695  -4.12686751]
3186,2,1988,7,21.35785826248926,[17.26206081 -4.72993051]
3187,2,1988,8,19.80101765132789,[18.51499239 -7.47992621]
3188,2,1988,9,8.734980669601345,[ 21.67152571 -19.36930321]
3189,2,1988,10,2.65962210255688,[ 19.22362556 -21.44388874]
3190,2,1988,11,-0.7649088632083245,[ 16.72936699 -21.54920018]
3191,2,1988,12,1.4100481088540784,[ 12.20880029 -14.82332647]
3192,2,1989,1,4.999566293797009,[ 12.7400402  -12.44316011]
3193,2,1989,2,3.156577608033806,[ 7.78660206 -7.88197913]
3194,2,1989,3,14.10632391156077,[3.19513389 8.8346507 ]
3195,2,1989,4,16.214312347359105,[4.61437706 8.58306423]
3196,2,1989,5,17.303953127250125,[ 3.20115503 11.87470767]
3197,2,1989,6,15.666853634505507,[5.83443513 6.19251088]
3198,2,1989,7,14.865311192363428,[7.88265356 2.43515223]
3199,2,1989,8,14.714516010432966,[6.81683554 3.85389189]
3200,2,1989,9,16.825177154155412,[-2.50362656 21.3441537 ]
3201,2,1989,10,15.634662729254934,[-6.62366292 28.07898301]
3202,2,1989,11,15.040954278849705,[-8.2867905  30.85747668]
3203,2,1989,12,14.26194068570279,[-4.81491135 23.00309429]
3204,2,1990,1,14.432633750795333,[-0.09174997 14.59029036]
3205,2,1990,2,21.99455161702286,[-0.58135548 23.06564528]
3206,2,1990,3,19.984657886285518,[11.03473474  2.41012848]
3207,2,1990,4,17.391958007897614,[13.25142979 -2.78513068]
3208,2,1990,5,16.506468066843727,[14.62338745 -5.28260434]
3209,2,1990,6,17.69578025306584,[13.06563071 -2.28823045]
3210,2,1990,7,15.042835768286867,[12.47564366 -3.72313652]
3211,2,1990,8,16.352506247709876,[12.62525332 -2.8248738 ]
3212,2,1990,9,16.478655339004412,[14.84323331 -5.58320521]
3213,2,1990,10,15.463116404956988,[12.68007221 -3.63943116]
3214,2,1990,11,12.390016238458411,[10.63016934 -3.5363756 ]
3215,2,1990,12,13.642663838083259,[8.12638339 0.99795641]
3216,2,1991,1,15.51847088876739,[6.90893182 4.44513083]
3217,2,1991,2,13.973275934846585,[12.80171299 -5.03967055]
3218,2,1991,3,14.151977293412287,[ 9.47826948 -0.44879234]
3219,2,1991,4,15.347784984737679,[6.92586622 4.26575582]
3220,2,1991,5,12.630548871369808,[6.13049021 2.96835863]
3221,2,1991,6,12.442627142831842,[7.41594698 0.93692604]
3222,2,1991,7,12.362209422658555,[4.90415369 4.54585514]
3223,2,1991,8,11.359191595714279,[5.95082907 2.0676607 ]
3224,2,1991,9,12.270387203712229,[5.89389835 2.98661955]
3225,2,1991,10,12.791491703199643,[5.40471838 4.19235835]
3226,2,1991,11,13.106249320477525,[3.21978403 7.84193338]
3227,2,1991,12,11.986518218931819,[5.21948757 3.72440604]
3228,2,1992,1,11.84258989695184,[7.55173775 0.2059259 ]
3229,2,1992,2,12.640083663030977,[6.41177464 2.56491071]
3230,2,1992,3,11.708415473040844,[7.59115273 0.03005008]
3231,2,1992,4,9.256401616690413,[ 9.03144056 -4.12320127]
3232,2,1992,5,4.775763787896992,[ 6.43558931 -4.6283293 ]
3233,2,1992,6,5.205403017553434,[ 6.20328225 -3.9196609 ]
3234,2,1992,7,5.739635592203629,[ 6.24043908 -3.48293131]
3235,2,1992,8,4.451754519842321,[ 5.22592354 -3.2634109 ]
3236,2,1992,9,7.025970616915944,[ 6.15698498 -2.19241375]
3237,2,1992,10,7.167496755121716,[ 6.59950368 -2.67853774]
3238,2,1992,11,5.946743199797155,[ 6.83659785 -4.1106949 ]
3239,2,1992,12,4.772952628190752,[ 5.54029591 -3.40294329]
3240,2,1993,1,3.070236154996442,[ 5.42124904 -4.81034699]
3241,2,1993,2,5.150003508860768,[ 6.40773804 -4.24970926]
3242,2,1993,3,8.602652003925337,[5.35325993 0.39702555]
3243,2,1993,4,10.725411040202616,[3.05441272 5.82743554]
3244,2,1993,5,13.608232247152753,[-0.86828994 15.10303539]
3245,2,1993,6,16.50222131034884,[-0.13351914 16.73591445]
3246,2,1993,7,19.161776274614905,[ 0.62923899 18.04525913]
3247,2,1993,8,22.21889972515587,[-0.25213688 22.68250151]
3248,2,1993,9,21.524953800608436,[ 2.50202361 17.09373346]
3249,2,1993,10,24.74934200187333,[ 2.91377298 19.47670384]
3250,2,1993,11,24.501282372884358,[ 2.0827888  20.70408485]
3251,2,1993,12,26.049308785329362,[ 1.47552984 23.30674399]
3252,2,1994,1,28.78481222422804,[ 0.2380332  28.32626003]
3253,2,1994,2,27.366080641853905,[ 2.65600977 22.44467811]
3254,2,1994,3,33.26028220816488,[ 6.47559038 21.23051524]
3255,2,1994,4,31.11948838638765,[ 8.76302955 15.49477971]
3256,2,1994,5,29.421199978994238,[11.45790307  9.82485247]
3257,2,1994,6,30.240103674837716,[13.74585739  7.13748168]
3258,2,1994,7,29.61812943674773,[15.69281316  3.88520215]
